                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    324,                0.66528,                0.28544,                0.86745,                      1,                      1,                  0.995,                0.81628,                0.82954,                0.25904,                0.93901,              0.0068023,              0.0068023,              0.0068023
                    325,                0.66486,                0.28573,                0.86915,                      1,                      1,                  0.995,                0.81626,                0.82926,                0.25974,                0.93883,              0.0067924,              0.0067924,              0.0067924
                    326,                0.66799,                0.28691,                0.87165,                0.99978,                      1,                  0.995,                0.81629,                0.82911,                0.25877,                0.93887,              0.0067825,              0.0067825,              0.0067825
                    327,                0.66414,                0.28377,                0.87083,                0.99978,                      1,                  0.995,                0.81432,                0.82866,                0.26137,                0.93883,              0.0067726,              0.0067726,              0.0067726
                    328,                0.65966,                0.28448,                0.86646,                0.99978,                      1,                  0.995,                0.81586,                0.82942,                0.26175,                0.93933,              0.0067627,              0.0067627,              0.0067627
                    329,                0.66181,                0.28422,                0.86905,                0.99978,                      1,                  0.995,                0.81766,                0.82773,                0.26062,                0.93893,              0.0067528,              0.0067528,              0.0067528
                    330,                0.65557,                 0.2857,                0.86485,                0.99978,                      1,                  0.995,                0.81653,                0.82771,                0.26103,                  0.939,              0.0067429,              0.0067429,              0.0067429
                    331,                0.65736,                0.28321,                 0.8652,                0.99978,                      1,                  0.995,                0.81601,                0.82751,                0.25948,                0.93924,               0.006733,               0.006733,               0.006733
                    332,                0.65617,                0.28526,                0.86338,                0.99978,                      1,                  0.995,                0.81642,                0.82698,                0.25775,                0.93922,              0.0067231,              0.0067231,              0.0067231
                    333,                0.66139,                0.28522,                0.87265,                      1,                      1,                  0.995,                0.81728,                0.82853,                0.25988,                 0.9402,              0.0067132,              0.0067132,              0.0067132
                    334,                0.66457,                0.28298,                0.87292,                      1,                      1,                  0.995,                0.81509,                0.82743,                0.25999,                0.94012,              0.0067033,              0.0067033,              0.0067033
                    335,                0.65633,                0.28451,                0.86386,                      1,                      1,                  0.995,                0.81385,                0.82629,                0.25812,                 0.9399,              0.0066934,              0.0066934,              0.0066934
                    336,                0.64472,                0.28156,                0.86248,                      1,                      1,                  0.995,                0.81586,                0.82566,                 0.2584,                0.93971,              0.0066835,              0.0066835,              0.0066835
                    337,                 0.6491,                0.28127,                0.86124,                      1,                      1,                  0.995,                0.81535,                0.82643,                0.25863,                0.93991,              0.0066736,              0.0066736,              0.0066736
                    338,                0.65045,                0.28177,                0.86893,                0.99954,                      1,                  0.995,                0.81396,                0.82692,                0.26002,                0.94025,              0.0066637,              0.0066637,              0.0066637
                    339,                0.64997,                0.28405,                0.86545,                0.99953,                      1,                  0.995,                0.81427,                0.82691,                0.26098,                0.93982,              0.0066538,              0.0066538,              0.0066538
                    340,                0.64544,                0.27902,                0.86411,                      1,                      1,                  0.995,                0.81588,                0.82711,                0.26066,                0.93969,              0.0066439,              0.0066439,              0.0066439
                    341,                0.65007,                0.28073,                0.86512,                      1,                      1,                  0.995,                0.81544,                0.82731,                0.26112,                0.93961,               0.006634,               0.006634,               0.006634
                    342,                0.64793,                0.28078,                0.86622,                      1,                      1,                  0.995,                0.81499,                0.82846,                0.25968,                0.94012,              0.0066241,              0.0066241,              0.0066241
                    343,                0.64389,                 0.2827,                0.86301,                0.99951,                      1,                  0.995,                0.82015,                0.82815,                 0.2582,                0.94004,              0.0066142,              0.0066142,              0.0066142
                    344,                0.64735,                0.28223,                0.86528,                 0.9995,                      1,                  0.995,                0.81684,                0.82894,                0.26051,                0.94027,              0.0066043,              0.0066043,              0.0066043
                    345,                0.63999,                0.28171,                0.86219,                0.99951,                      1,                  0.995,                0.81676,                0.82916,                0.26141,                0.94016,              0.0065944,              0.0065944,              0.0065944
                    346,                0.64615,                  0.282,                0.86114,                0.99952,                      1,                  0.995,                0.81729,                0.82758,                0.25942,                 0.9399,              0.0065845,              0.0065845,              0.0065845
                    347,                0.65158,                0.28317,                0.86683,                0.99953,                      1,                  0.995,                0.81546,                0.82742,                0.25918,                0.93931,              0.0065746,              0.0065746,              0.0065746
                    348,                0.63709,                0.27769,                0.86465,                0.99952,                      1,                  0.995,                0.81601,                0.82689,                0.25876,                0.93907,              0.0065647,              0.0065647,              0.0065647
                    349,                0.63909,                0.27738,                0.86387,                 0.9995,                      1,                  0.995,                0.81561,                0.82548,                0.25913,                0.93871,              0.0065548,              0.0065548,              0.0065548
                    350,                0.63651,                 0.2779,                0.86175,                 0.9995,                      1,                  0.995,                0.81562,                0.82533,                0.25874,                 0.9386,              0.0065449,              0.0065449,              0.0065449
                    351,                0.64399,                0.27906,                0.86335,                0.99949,                      1,                  0.995,                0.81568,                0.82576,                0.25904,                0.93871,               0.006535,               0.006535,               0.006535
                    352,                0.63809,                0.27608,                0.86093,                0.99949,                      1,                  0.995,                0.81558,                0.82688,                 0.2586,                0.93897,              0.0065251,              0.0065251,              0.0065251
